"","x","y","bio_01","bio_02","bio_12","bio_15","bio_18"
"201",-72.8543059841,4.56236073290001,26.0499992370605,8.10000038146973,3433.60009765625,58.2000007629395,239.800003051758
"202",-71.2459726572,5.48736072920001,26.25,7.09999990463257,2387.19995117188,61.4000015258789,129.699996948242
"203",-71.7876393217,-1.83763924149999,25.0499992370605,6.59999990463257,3635.39990234375,16.5,910.700012207031
"204",-73.1709726495,9.73736071220001,25.25,9.10000038146973,1968.5,57.7000007629395,282.899993896484
"205",-72.5709726519,2.49569407450001,24.9500007629395,7.09999990463257,3060.5,41.9000015258789,377.200012207031
"206",-73.9376393131,-1.05430591129999,24.9500007629395,6.40000009536743,3241.19995117188,22,667.299987792969
"207",-68.7459726672,2.99569407250001,25.1499996185303,6.19999980926514,3128.89990234375,39.4000015258789,440.700012207031
"208",-74.212639312,2.99569407250001,24.1499996185303,8.60000038146973,2654.69995117188,47,337.100006103516
"209",-76.6793059688,7.33736072180001,26.1499996185303,6.09999990463257,3640.19995117188,33.9000015258789,559.900024414062
"210",-78.1043059631,1.76236074410001,25.1499996185303,4.90000009536743,6007.5,19.7000007629395,1898.69995117188
"211",-72.0376393207,4.63736073260001,26.3500003814697,7.30000019073486,2716.60009765625,59.7999992370605,183.800003051758
"212",-73.2376393159,11.1290273733,21.25,7,2353.69995117188,66.5,507.600006103516
"213",-76.4959726362,1.52902741170001,15.6499996185303,7.69999980926514,3181.30004882812,14.6999998092651,714.200012207031
"214",-74.6876393101,7.72902738690001,25.9500007629395,6.5,4296.89990234375,47,642.200012207031
"215",-67.9959726702,2.21236074230001,24.9500007629395,6.30000019073486,3515.69995117188,33.7999992370605,587.900024414062
"216",-71.4126393232,5.94569406070001,26.3500003814697,7.09999990463257,2267.80004882812,61.4000015258789,122.599998474121
"217",-69.6209726637,1.08736074680001,24.9500007629395,6.40000009536743,3357.60009765625,24.6000003814697,663.200012207031
"218",-69.8626393294,-3.62097256769999,25.1499996185303,6.69999980926514,3419.69995117188,26.6000003814697,888.200012207031
"219",-73.6043059811,8.32069405120001,26.6499996185303,6.5,2237.69995117188,52,149.100006103516
"220",-73.2626393158,-0.637639246299992,24.75,6.80000019073486,3391.69995117188,24.1000003814697,644
"221",-73.3959726486,0.404027416200009,24.4500007629395,6.80000019073486,3195.5,32.5,524.599975585938
"222",-69.8459726628,5.65402739520001,26.3500003814697,7.09999990463257,2489.10009765625,62.7000007629395,134.5
"223",-72.3959726526,6.52902739170001,5.75,9,2981.19995117188,42.4000015258789,864.400024414062
"224",-68.3959726686,2.42902740810001,24.9500007629395,6.80000019073486,3328.30004882812,35,537
